date,ascs,phase,n_indicators
2018-08-08 04:00:00+00:00,61.61583112721928,Late Bull,10.0
2018-08-09 04:00:00+00:00,59.784088812735604,Expansion,10.0
2018-08-10 04:00:00+00:00,54.409145648623124,Expansion,10.0
2018-08-13 04:00:00+00:00,51.049874673418515,Expansion,10.0
2018-08-14 04:00:00+00:00,50.136260822633496,Expansion,10.0
2018-08-15 04:00:00+00:00,49.71629689711093,Expansion,10.0
2018-08-16 04:00:00+00:00,47.25990359194787,Expansion,10.0
2018-08-17 04:00:00+00:00,46.14912953171023,Expansion,10.0
2018-08-20 04:00:00+00:00,45.90261668840266,Expansion,10.0
2018-08-21 04:00:00+00:00,50.41575648058267,Expansion,10.0
2018-08-22 04:00:00+00:00,53.22992075591343,Expansion,10.0
2018-08-23 04:00:00+00:00,54.42196596519151,Expansion,10.0
2018-08-24 04:00:00+00:00,55.93851035832554,Expansion,10.0
2018-08-27 04:00:00+00:00,60.453194026535435,Late Bull,10.0
2018-08-28 04:00:00+00:00,60.63923137558774,Late Bull,10.0
2018-08-29 04:00:00+00:00,60.832012395612196,Late Bull,10.0
2018-08-30 04:00:00+00:00,60.806199734661895,Late Bull,10.0
2018-08-31 04:00:00+00:00,61.13697218732035,Late Bull,10.0
2018-09-04 04:00:00+00:00,62.09584513393345,Late Bull,10.0
2018-09-05 04:00:00+00:00,59.39049966382018,Expansion,10.0
2018-09-06 04:00:00+00:00,54.27660333047681,Expansion,10.0
2018-09-07 04:00:00+00:00,50.937402454193574,Expansion,10.0
2018-09-10 04:00:00+00:00,50.8873423216348,Expansion,10.0
2018-09-11 04:00:00+00:00,49.91465243155729,Expansion,10.0
2018-09-12 04:00:00+00:00,48.516089065387256,Expansion,10.0
2018-09-13 04:00:00+00:00,49.66311548233161,Expansion,10.0
2018-09-14 04:00:00+00:00,54.51364115056305,Expansion,10.0
2018-09-17 04:00:00+00:00,52.88258549555962,Expansion,10.0
2018-09-18 04:00:00+00:00,52.514591072258966,Expansion,10.0
2018-09-19 04:00:00+00:00,54.63879353118141,Expansion,10.0
2018-09-20 04:00:00+00:00,57.483708760249954,Expansion,10.0
2018-09-21 04:00:00+00:00,56.215222399870584,Expansion,10.0
2018-09-24 04:00:00+00:00,57.505082210631464,Expansion,10.0
2018-09-25 04:00:00+00:00,55.50562237230145,Expansion,10.0
2018-09-26 04:00:00+00:00,54.193356883615564,Expansion,10.0
2018-09-27 04:00:00+00:00,54.25481327256047,Expansion,10.0
2018-09-28 04:00:00+00:00,54.74641632266616,Expansion,10.0
2018-10-01 04:00:00+00:00,54.73739638566779,Expansion,10.0
2018-10-02 04:00:00+00:00,53.821120146115554,Expansion,10.0
2018-10-03 04:00:00+00:00,53.89076688286495,Expansion,10.0
2018-10-04 04:00:00+00:00,50.73242142916878,Expansion,10.0
2018-10-05 04:00:00+00:00,45.24425194366948,Expansion,10.0
2018-10-08 04:00:00+00:00,41.82389649444038,Expansion,10.0
2018-10-09 04:00:00+00:00,40.90683263203637,Expansion,10.0
2018-10-10 04:00:00+00:00,36.948259523064,Recovery,10.0
2018-10-11 04:00:00+00:00,27.072920205376665,Recovery,10.0
2018-10-12 04:00:00+00:00,27.98538754332744,Recovery,10.0
2018-10-15 04:00:00+00:00,28.05167277960435,Recovery,10.0
2018-10-16 04:00:00+00:00,31.881643414546915,Recovery,10.0
2018-10-17 04:00:00+00:00,35.11659785109879,Recovery,10.0
2018-10-18 04:00:00+00:00,33.21440604902281,Recovery,10.0
2018-10-19 04:00:00+00:00,28.516028649947724,Recovery,10.0
2018-10-22 04:00:00+00:00,28.786474248212507,Recovery,10.0
2018-10-23 04:00:00+00:00,27.266355577317128,Recovery,10.0
2018-10-24 04:00:00+00:00,20.745027011726616,Recovery,10.0
2018-10-25 04:00:00+00:00,17.343599920948012,Capitulation,10.0
2018-10-26 04:00:00+00:00,16.563045995304343,Capitulation,10.0
2018-10-29 04:00:00+00:00,14.494948707481283,Capitulation,10.0
2018-10-30 04:00:00+00:00,18.110960652296757,Capitulation,10.0
2018-10-31 04:00:00+00:00,21.190834522130224,Recovery,10.0
2018-11-01 04:00:00+00:00,26.91572524204542,Recovery,10.0
2018-11-02 04:00:00+00:00,30.56180812000071,Recovery,10.0
2018-11-05 05:00:00+00:00,31.90356916070794,Recovery,10.0
2018-11-06 05:00:00+00:00,32.029251733321246,Recovery,10.0
2018-11-07 05:00:00+00:00,33.64700606002262,Recovery,10.0
2018-11-08 05:00:00+00:00,36.495696676776284,Recovery,10.0
2018-11-09 05:00:00+00:00,35.17652488890078,Recovery,10.0
2018-11-12 05:00:00+00:00,32.093986910015296,Recovery,10.0
2018-11-13 05:00:00+00:00,29.099812673751966,Recovery,10.0
2018-11-14 05:00:00+00:00,28.729417973646754,Recovery,10.0
2018-11-15 05:00:00+00:00,30.902743341253085,Recovery,10.0
2018-11-16 05:00:00+00:00,29.944144282337984,Recovery,10.0
2018-11-19 05:00:00+00:00,28.667582576026216,Recovery,10.0
2018-11-20 05:00:00+00:00,25.477408560758875,Recovery,10.0
2018-11-21 05:00:00+00:00,22.9390098167873,Recovery,10.0
2018-11-23 05:00:00+00:00,25.075393452495184,Recovery,10.0
2018-11-26 05:00:00+00:00,25.36592368293816,Recovery,10.0
2018-11-27 05:00:00+00:00,28.51522237384097,Recovery,10.0
2018-11-28 05:00:00+00:00,30.46630160458605,Recovery,10.0
2018-11-29 05:00:00+00:00,30.233744658729492,Recovery,10.0
2018-11-30 05:00:00+00:00,29.47541213384709,Recovery,10.0
2018-12-03 05:00:00+00:00,35.56512741264745,Recovery,10.0
2018-12-04 05:00:00+00:00,30.978955066854784,Recovery,10.0
2018-12-06 05:00:00+00:00,25.199066669902734,Recovery,10.0
2018-12-07 05:00:00+00:00,22.852699467574524,Recovery,10.0
2018-12-10 05:00:00+00:00,19.864135290888406,Capitulation,10.0
2018-12-11 05:00:00+00:00,20.909491796595226,Recovery,10.0
2018-12-12 05:00:00+00:00,22.89103144256865,Recovery,10.0
2018-12-13 05:00:00+00:00,22.688490156063988,Recovery,10.0
2018-12-14 05:00:00+00:00,22.251867481876392,Recovery,10.0
2018-12-17 05:00:00+00:00,20.528721953744856,Recovery,10.0
2018-12-18 05:00:00+00:00,18.722875285281347,Capitulation,10.0
2018-12-19 05:00:00+00:00,15.201304989664152,Capitulation,10.0
2018-12-20 05:00:00+00:00,14.768504534929695,Capitulation,10.0
2018-12-21 05:00:00+00:00,11.366104900748603,Capitulation,10.0
2018-12-24 05:00:00+00:00,7.1715605747875895,Capitulation,10.0
2018-12-26 05:00:00+00:00,6.253372690751541,Capitulation,10.0
2018-12-27 05:00:00+00:00,11.290477141090495,Capitulation,10.0
2018-12-28 05:00:00+00:00,12.000492069784672,Capitulation,10.0
2018-12-31 05:00:00+00:00,15.21829865769341,Capitulation,10.0
2019-01-02 05:00:00+00:00,18.6239722552739,Capitulation,10.0
2019-01-03 05:00:00+00:00,17.154230976568602,Capitulation,10.0
2019-01-04 05:00:00+00:00,17.69288524117609,Capitulation,10.0
2019-01-07 05:00:00+00:00,22.5076285165522,Recovery,10.0
2019-01-08 05:00:00+00:00,22.08190237422596,Recovery,10.0
2019-01-09 05:00:00+00:00,26.178331804250057,Recovery,10.0
2019-01-10 05:00:00+00:00,28.001291312297134,Recovery,10.0
2019-01-11 05:00:00+00:00,30.067255038383063,Recovery,10.0
2019-01-14 05:00:00+00:00,31.962202718440423,Recovery,10.0
2019-01-15 05:00:00+00:00,32.84293978975239,Recovery,10.0
2019-01-16 05:00:00+00:00,33.23313343162049,Recovery,10.0
2019-01-17 05:00:00+00:00,34.374337213484765,Recovery,10.0
2019-01-18 05:00:00+00:00,37.48651528595045,Recovery,10.0
2019-01-22 05:00:00+00:00,36.29499400550978,Recovery,10.0
2019-01-23 05:00:00+00:00,32.97540823941261,Recovery,10.0
2019-01-24 05:00:00+00:00,40.276834519900675,Expansion,10.0
2019-01-25 05:00:00+00:00,45.09775661061202,Expansion,10.0
2019-01-28 05:00:00+00:00,45.16225761225023,Expansion,10.0
2019-01-29 05:00:00+00:00,43.643633718381054,Expansion,10.0
2019-01-30 05:00:00+00:00,46.67525857552865,Expansion,10.0
2019-01-31 05:00:00+00:00,47.42631733331023,Expansion,10.0
2019-02-01 05:00:00+00:00,49.941331994315725,Expansion,10.0
2019-02-04 05:00:00+00:00,51.52063211239187,Expansion,10.0
2019-02-05 05:00:00+00:00,52.28556573193337,Expansion,10.0
2019-02-06 05:00:00+00:00,54.26079759740515,Expansion,10.0
2019-02-07 05:00:00+00:00,52.187057149629325,Expansion,10.0
2019-02-08 05:00:00+00:00,48.97110109581443,Expansion,10.0
2019-02-11 05:00:00+00:00,49.900968057771024,Expansion,10.0
2019-02-12 05:00:00+00:00,52.947553325551766,Expansion,10.0
2019-02-13 05:00:00+00:00,54.01426345728659,Expansion,10.0
2019-02-14 05:00:00+00:00,55.797415001365565,Expansion,10.0
2019-02-15 05:00:00+00:00,53.42986112006292,Expansion,10.0
2019-02-19 05:00:00+00:00,55.45458195990056,Expansion,10.0
2019-02-20 05:00:00+00:00,57.723109111713065,Expansion,10.0
2019-02-21 05:00:00+00:00,57.842622635428675,Expansion,10.0
2019-02-22 05:00:00+00:00,58.67399946714805,Expansion,10.0
2019-02-25 05:00:00+00:00,60.56455154998122,Late Bull,10.0
2019-02-26 05:00:00+00:00,57.726523040727784,Expansion,10.0
2019-02-27 05:00:00+00:00,55.70415843567417,Expansion,10.0
2019-02-28 05:00:00+00:00,53.475906984012816,Expansion,10.0
2019-03-01 05:00:00+00:00,54.34247229941123,Expansion,10.0
2019-03-04 05:00:00+00:00,54.53630188160325,Expansion,10.0
2019-03-05 05:00:00+00:00,52.23880337100986,Expansion,10.0
2019-03-06 05:00:00+00:00,49.37953636890805,Expansion,10.0
2019-03-07 05:00:00+00:00,47.68439835050029,Expansion,10.0
2019-03-08 05:00:00+00:00,45.90989064336957,Expansion,10.0
2019-03-11 04:00:00+00:00,47.650372716866954,Expansion,10.0
2019-03-12 04:00:00+00:00,51.091176803606686,Expansion,10.0
2019-03-13 04:00:00+00:00,51.35777141719385,Expansion,10.0
2019-03-14 04:00:00+00:00,50.99139803339867,Expansion,10.0
2019-03-15 04:00:00+00:00,54.20566595113305,Expansion,10.0
2019-03-18 04:00:00+00:00,55.24488878416068,Expansion,10.0
2019-03-19 04:00:00+00:00,56.85641457231055,Expansion,10.0
2019-03-20 04:00:00+00:00,55.892563349441424,Expansion,10.0
2019-03-21 04:00:00+00:00,62.0524583194849,Late Bull,10.0
2019-03-22 04:00:00+00:00,59.77057169913767,Expansion,10.0
2019-03-25 04:00:00+00:00,54.62033094081407,Expansion,10.0
2019-03-26 04:00:00+00:00,55.46484785580874,Expansion,10.0
2019-03-27 04:00:00+00:00,55.99863013852793,Expansion,10.0
2019-03-28 04:00:00+00:00,55.054632135058995,Expansion,10.0
2019-03-29 04:00:00+00:00,57.37435805647465,Expansion,10.0
2019-04-01 04:00:00+00:00,60.478833623537454,Late Bull,10.0
2019-04-02 04:00:00+00:00,61.64768488675388,Late Bull,10.0
2019-04-03 04:00:00+00:00,65.4568822567732,Late Bull,10.0
2019-04-04 04:00:00+00:00,65.21046131293147,Late Bull,10.0
2019-04-05 04:00:00+00:00,66.13781085512332,Late Bull,10.0
2019-04-08 04:00:00+00:00,68.45008747304199,Late Bull,10.0
2019-04-09 04:00:00+00:00,66.61433165037185,Late Bull,10.0
2019-04-10 04:00:00+00:00,66.658136868032,Late Bull,10.0
2019-04-11 04:00:00+00:00,66.88083908297664,Late Bull,10.0
2019-04-12 04:00:00+00:00,68.73249719741783,Late Bull,10.0
2019-04-15 04:00:00+00:00,69.21328765267978,Late Bull,10.0
2019-04-16 04:00:00+00:00,71.89341419086466,Late Bull,10.0
2019-04-17 04:00:00+00:00,72.70260229841604,Late Bull,10.0
2019-04-18 04:00:00+00:00,70.36352543611648,Late Bull,10.0
2019-04-22 04:00:00+00:00,71.25482734158882,Late Bull,10.0
2019-04-23 04:00:00+00:00,71.45871303879889,Late Bull,10.0
2019-04-24 04:00:00+00:00,70.97192685149341,Late Bull,10.0
2019-04-25 04:00:00+00:00,68.32344255036425,Late Bull,10.0
2019-04-26 04:00:00+00:00,66.47761605051637,Late Bull,10.0
2019-04-29 04:00:00+00:00,68.00364854105541,Late Bull,10.0
2019-04-30 04:00:00+00:00,67.80886050187854,Late Bull,10.0
2019-05-01 04:00:00+00:00,66.75658499736434,Late Bull,10.0
2019-05-02 04:00:00+00:00,66.70341236908223,Late Bull,10.0
2019-05-03 04:00:00+00:00,66.81750045092119,Late Bull,10.0
2019-05-06 04:00:00+00:00,66.51749940900055,Late Bull,10.0
2019-05-07 04:00:00+00:00,60.522140915737694,Late Bull,10.0
2019-05-08 04:00:00+00:00,55.581795791185456,Expansion,10.0
2019-05-09 04:00:00+00:00,51.21577438139851,Expansion,10.0
2019-05-10 04:00:00+00:00,51.69285235581117,Expansion,10.0
2019-05-13 04:00:00+00:00,46.4507996086435,Expansion,10.0
2019-05-14 04:00:00+00:00,44.82500078205488,Expansion,10.0
2019-05-15 04:00:00+00:00,47.57282540790036,Expansion,10.0
2019-05-16 04:00:00+00:00,46.197882872953954,Expansion,10.0
2019-05-17 04:00:00+00:00,45.19529033606959,Expansion,10.0
2019-05-20 04:00:00+00:00,40.48526567041887,Expansion,10.0
2019-05-21 04:00:00+00:00,43.20865214342498,Expansion,10.0
2019-05-22 04:00:00+00:00,43.1001948978324,Expansion,10.0
2019-05-23 04:00:00+00:00,42.1972970304311,Expansion,10.0
2019-05-24 04:00:00+00:00,38.264616650046754,Recovery,10.0
2019-05-28 04:00:00+00:00,37.33087161009165,Recovery,10.0
2019-05-29 04:00:00+00:00,35.35466772347777,Recovery,10.0
2019-05-30 04:00:00+00:00,36.38880259438582,Recovery,10.0
2019-05-31 04:00:00+00:00,36.0363435202139,Recovery,10.0
2019-06-03 04:00:00+00:00,36.640162181800406,Recovery,10.0
2019-06-04 04:00:00+00:00,39.17519726176849,Recovery,10.0
2019-06-05 04:00:00+00:00,40.97600851824094,Expansion,10.0
2019-06-06 04:00:00+00:00,42.91739992637304,Expansion,10.0
2019-06-07 04:00:00+00:00,44.71419236073061,Expansion,10.0
2019-06-10 04:00:00+00:00,49.87139771000547,Expansion,10.0
2019-06-11 04:00:00+00:00,50.75031016180325,Expansion,10.0
2019-06-12 04:00:00+00:00,47.998133565086356,Expansion,10.0
2019-06-13 04:00:00+00:00,47.033419353033736,Expansion,10.0
2019-06-14 04:00:00+00:00,45.34653526412279,Expansion,10.0
2019-06-17 04:00:00+00:00,45.03511256515226,Expansion,10.0
2019-06-18 04:00:00+00:00,49.259190648201,Expansion,10.0
2019-06-19 04:00:00+00:00,51.78744937695444,Expansion,10.0
2019-06-20 04:00:00+00:00,53.57857462298957,Expansion,10.0
2019-06-21 04:00:00+00:00,52.316836648943934,Expansion,10.0
2019-06-24 04:00:00+00:00,53.26826499605775,Expansion,10.0
2019-06-25 04:00:00+00:00,52.159637824163326,Expansion,10.0
2019-06-26 04:00:00+00:00,54.848603702201395,Expansion,10.0
2019-06-27 04:00:00+00:00,58.03112100141287,Expansion,10.0
2019-06-28 04:00:00+00:00,58.72319101756595,Expansion,10.0
2019-07-01 04:00:00+00:00,62.44595301282537,Late Bull,10.0
2019-07-02 04:00:00+00:00,61.76650006918519,Late Bull,10.0
2019-07-03 04:00:00+00:00,60.774707490218574,Late Bull,10.0
2019-07-05 04:00:00+00:00,60.5195235233244,Late Bull,10.0
2019-07-08 04:00:00+00:00,56.55665542653892,Expansion,10.0
2019-07-09 04:00:00+00:00,58.018416316710244,Expansion,10.0
2019-07-10 04:00:00+00:00,60.01055055326032,Late Bull,10.0
2019-07-11 04:00:00+00:00,63.2111598352774,Late Bull,10.0
2019-07-12 04:00:00+00:00,64.80198906978258,Late Bull,10.0
2019-07-15 04:00:00+00:00,67.24068037617438,Late Bull,10.0
2019-07-16 04:00:00+00:00,66.06606158158293,Late Bull,10.0
2019-07-17 04:00:00+00:00,65.08290521614761,Late Bull,10.0
2019-07-18 04:00:00+00:00,65.34611465953807,Late Bull,10.0
2019-07-19 04:00:00+00:00,66.63831337557589,Late Bull,10.0
2019-07-22 04:00:00+00:00,69.01033522034004,Late Bull,10.0
2019-07-23 04:00:00+00:00,71.5819749529663,Late Bull,10.0
2019-07-24 04:00:00+00:00,73.22090308497776,Late Bull,10.0
2019-07-25 04:00:00+00:00,72.92443817102415,Late Bull,10.0
2019-07-26 04:00:00+00:00,72.46758779882174,Late Bull,10.0
2019-07-29 04:00:00+00:00,72.20137812392814,Late Bull,10.0
2019-07-30 04:00:00+00:00,72.36079338506694,Late Bull,10.0
2019-07-31 04:00:00+00:00,65.20641584297577,Late Bull,10.0
2019-08-01 04:00:00+00:00,61.239053758900766,Late Bull,10.0
2019-08-02 04:00:00+00:00,57.66208488800636,Expansion,10.0
2019-08-05 04:00:00+00:00,49.45564156346165,Expansion,10.0
2019-08-06 04:00:00+00:00,42.32294001534867,Expansion,10.0
2019-08-07 04:00:00+00:00,47.20693414819986,Expansion,10.0
2019-08-08 04:00:00+00:00,49.242307681706215,Expansion,10.0
2019-08-09 04:00:00+00:00,50.96525233473647,Expansion,10.0
2019-08-12 04:00:00+00:00,48.94329584733975,Expansion,10.0
2019-08-13 04:00:00+00:00,47.62657017510988,Expansion,10.0
2019-08-14 04:00:00+00:00,49.91436437232312,Expansion,10.0
2019-08-15 04:00:00+00:00,45.275155595974354,Expansion,10.0
2019-08-16 04:00:00+00:00,49.02816837140568,Expansion,10.0
2019-08-19 04:00:00+00:00,53.4073352236958,Expansion,10.0
2019-08-20 04:00:00+00:00,55.7450704481462,Expansion,10.0
2019-08-21 04:00:00+00:00,55.90585738005087,Expansion,10.0
2019-08-22 04:00:00+00:00,56.24391468026095,Expansion,10.0
2019-08-23 04:00:00+00:00,51.454176337539,Expansion,10.0
2019-08-26 04:00:00+00:00,47.41103552633317,Expansion,10.0
2019-08-27 04:00:00+00:00,48.365248464611795,Expansion,10.0
2019-08-28 04:00:00+00:00,48.15162153764957,Expansion,10.0
2019-08-29 04:00:00+00:00,50.20843030974786,Expansion,10.0
2019-08-30 04:00:00+00:00,54.155916152349015,Expansion,10.0
2019-09-03 04:00:00+00:00,51.251837506452105,Expansion,10.0
2019-09-04 04:00:00+00:00,54.98721429591406,Expansion,10.0
2019-09-05 04:00:00+00:00,62.160187597768044,Late Bull,10.0
2019-09-06 04:00:00+00:00,63.88752405639916,Late Bull,10.0
2019-09-09 04:00:00+00:00,67.94679302142634,Late Bull,10.0
2019-09-10 04:00:00+00:00,68.1816603002064,Late Bull,10.0
2019-09-11 04:00:00+00:00,69.30055760254523,Late Bull,10.0
2019-09-12 04:00:00+00:00,69.9719554170618,Late Bull,10.0
2019-09-13 04:00:00+00:00,69.75671537936114,Late Bull,10.0
2019-09-16 04:00:00+00:00,69.11002067459286,Late Bull,10.0
2019-09-17 04:00:00+00:00,68.309574088501,Late Bull,10.0
2019-09-18 04:00:00+00:00,69.21097910597726,Late Bull,10.0
2019-09-19 04:00:00+00:00,70.46599955696801,Late Bull,10.0
2019-09-20 04:00:00+00:00,67.97754332278502,Late Bull,10.0
2019-09-23 04:00:00+00:00,67.67680332320988,Late Bull,10.0
2019-09-24 04:00:00+00:00,66.37687240286847,Late Bull,10.0
2019-09-25 04:00:00+00:00,65.49707957539802,Late Bull,10.0
2019-09-26 04:00:00+00:00,66.89718220557018,Late Bull,10.0
2019-09-27 04:00:00+00:00,63.28265925929839,Late Bull,10.0
2019-09-30 04:00:00+00:00,63.31492204644851,Late Bull,10.0
2019-10-01 04:00:00+00:00,63.11804680000589,Late Bull,10.0
2019-10-02 04:00:00+00:00,57.453236945039926,Expansion,10.0
2019-10-03 04:00:00+00:00,57.59158822184858,Expansion,10.0
2019-10-04 04:00:00+00:00,61.36132316154985,Late Bull,10.0
2019-10-07 04:00:00+00:00,63.03624098433955,Late Bull,10.0
2019-10-08 04:00:00+00:00,60.45865947347428,Late Bull,10.0
2019-10-09 04:00:00+00:00,59.80070474466835,Expansion,10.0
2019-10-10 04:00:00+00:00,62.19818437265612,Late Bull,10.0
2019-10-11 04:00:00+00:00,65.85667804347437,Late Bull,10.0
2019-10-14 04:00:00+00:00,68.95703077141683,Late Bull,10.0
2019-10-15 04:00:00+00:00,72.75688969096427,Late Bull,10.0
2019-10-16 04:00:00+00:00,72.80234564260292,Late Bull,10.0
2019-10-17 04:00:00+00:00,72.44830807109479,Late Bull,10.0
2019-10-18 04:00:00+00:00,69.60083087806709,Late Bull,10.0
2019-10-21 04:00:00+00:00,72.21082403871814,Late Bull,10.0
2019-10-22 04:00:00+00:00,72.64373291160139,Late Bull,10.0
2019-10-23 04:00:00+00:00,70.7760668102056,Late Bull,10.0
2019-10-24 04:00:00+00:00,73.85182331919894,Late Bull,10.0
2019-10-25 04:00:00+00:00,77.50121642325587,Late Bull,10.0
2019-10-28 04:00:00+00:00,81.34473717580427,Euphoria,10.0
2019-10-29 04:00:00+00:00,79.33028400097939,Late Bull,10.0
2019-10-30 04:00:00+00:00,78.13909331058677,Late Bull,10.0
2019-10-31 04:00:00+00:00,78.15674155870703,Late Bull,10.0
2019-11-01 04:00:00+00:00,80.05613456751166,Euphoria,10.0
2019-11-04 05:00:00+00:00,85.03109577554557,Euphoria,10.0
2019-11-05 05:00:00+00:00,84.80332582298199,Euphoria,10.0
2019-11-06 05:00:00+00:00,83.76087061541578,Euphoria,10.0
2019-11-07 05:00:00+00:00,84.48517026032212,Euphoria,10.0
2019-11-08 05:00:00+00:00,83.68358658667199,Euphoria,10.0
2019-11-11 05:00:00+00:00,83.62003873354548,Euphoria,10.0
2019-11-12 05:00:00+00:00,84.66173021749232,Euphoria,10.0
2019-11-13 05:00:00+00:00,84.58313253970817,Euphoria,10.0
2019-11-14 05:00:00+00:00,84.01319769979521,Euphoria,10.0
2019-11-15 05:00:00+00:00,85.00917743330183,Euphoria,10.0
2019-11-18 05:00:00+00:00,86.17154455283422,Euphoria,10.0
2019-11-19 05:00:00+00:00,85.07803248440152,Euphoria,10.0
2019-11-20 05:00:00+00:00,81.5162387196732,Euphoria,10.0
2019-11-21 05:00:00+00:00,78.74543363990706,Late Bull,10.0
2019-11-22 05:00:00+00:00,79.15801584558514,Late Bull,10.0
2019-11-25 05:00:00+00:00,79.86327291526976,Late Bull,10.0
2019-11-26 05:00:00+00:00,79.8120143294919,Late Bull,10.0
2019-11-27 05:00:00+00:00,81.24328383684467,Euphoria,10.0
2019-11-29 05:00:00+00:00,77.28046969427719,Late Bull,10.0
2019-12-02 05:00:00+00:00,73.72720788102421,Late Bull,10.0
2019-12-03 05:00:00+00:00,68.8432111603419,Late Bull,10.0
2019-12-04 05:00:00+00:00,68.78968678510456,Late Bull,10.0
2019-12-05 05:00:00+00:00,70.44619776391082,Late Bull,10.0
2019-12-06 05:00:00+00:00,73.92862162729698,Late Bull,10.0
2019-12-09 05:00:00+00:00,75.13584214964527,Late Bull,10.0
2019-12-10 05:00:00+00:00,73.79705125904735,Late Bull,10.0
2019-12-11 05:00:00+00:00,76.53633827239828,Late Bull,10.0
2019-12-12 05:00:00+00:00,81.26933491891029,Euphoria,10.0
2019-12-13 05:00:00+00:00,82.58143890484926,Euphoria,10.0
2019-12-16 05:00:00+00:00,86.54934632168494,Euphoria,10.0
2019-12-17 05:00:00+00:00,88.5711793671648,Euphoria,10.0
2019-12-18 05:00:00+00:00,87.93220180376682,Euphoria,10.0
2019-12-19 05:00:00+00:00,87.98757101357715,Euphoria,10.0
2019-12-20 05:00:00+00:00,88.7445501242456,Euphoria,10.0
2019-12-23 05:00:00+00:00,89.24411585336645,Euphoria,10.0
2019-12-24 05:00:00+00:00,88.76992343473229,Euphoria,10.0
2019-12-26 05:00:00+00:00,89.07179445476113,Euphoria,10.0
2019-12-27 05:00:00+00:00,89.51814061520935,Euphoria,10.0
2019-12-30 05:00:00+00:00,87.14288718154202,Euphoria,10.0
2019-12-31 05:00:00+00:00,86.12518281646149,Euphoria,10.0
2020-01-02 05:00:00+00:00,88.32444030710505,Euphoria,10.0
2020-01-03 05:00:00+00:00,87.29297134989571,Euphoria,10.0
2020-01-06 05:00:00+00:00,83.84660110997261,Euphoria,10.0
2020-01-07 05:00:00+00:00,85.69918525239953,Euphoria,10.0
2020-01-08 05:00:00+00:00,86.32219268717509,Euphoria,10.0
2020-01-09 05:00:00+00:00,88.21668977201192,Euphoria,10.0
2020-01-10 05:00:00+00:00,88.31951744128058,Euphoria,10.0
2020-01-13 05:00:00+00:00,90.31946624762966,Euphoria,10.0
2020-01-14 05:00:00+00:00,90.65684982950933,Euphoria,10.0
2020-01-15 05:00:00+00:00,88.74337798050823,Euphoria,10.0
2020-01-16 05:00:00+00:00,90.47246386375963,Euphoria,10.0
2020-01-17 05:00:00+00:00,91.08775271592937,Euphoria,10.0
2020-01-21 05:00:00+00:00,91.73792480425031,Euphoria,10.0
2020-01-22 05:00:00+00:00,91.67435040396194,Euphoria,10.0
2020-01-23 05:00:00+00:00,92.04693463220482,Euphoria,10.0
2020-01-24 05:00:00+00:00,90.41305478903693,Euphoria,10.0
2020-01-27 05:00:00+00:00,83.97092857478505,Euphoria,10.0
2020-01-28 05:00:00+00:00,81.45854184112007,Euphoria,10.0
2020-01-29 05:00:00+00:00,81.9659967128951,Euphoria,10.0
2020-01-30 05:00:00+00:00,79.13892664162337,Late Bull,10.0
2020-01-31 05:00:00+00:00,75.23493953523985,Late Bull,10.0
2020-02-03 05:00:00+00:00,69.05355242971541,Late Bull,10.0
2020-02-04 05:00:00+00:00,75.06488621813722,Late Bull,10.0
2020-02-05 05:00:00+00:00,79.16928551873471,Late Bull,10.0
2020-02-06 05:00:00+00:00,81.30506357546523,Euphoria,10.0
2020-02-07 05:00:00+00:00,79.00532932048621,Late Bull,10.0
2020-02-10 05:00:00+00:00,80.75062390497516,Euphoria,10.0
2020-02-11 05:00:00+00:00,82.85566260721473,Euphoria,10.0
2020-02-12 05:00:00+00:00,84.24309952447253,Euphoria,10.0
2020-02-13 05:00:00+00:00,85.7272817499958,Euphoria,10.0
2020-02-14 05:00:00+00:00,85.45594350816873,Euphoria,10.0
2020-02-18 05:00:00+00:00,84.38364017351749,Euphoria,10.0
2020-02-19 05:00:00+00:00,85.68430163305489,Euphoria,10.0
2020-02-20 05:00:00+00:00,84.36437375958724,Euphoria,10.0
2020-02-21 05:00:00+00:00,79.10229924095303,Late Bull,10.0
2020-02-24 05:00:00+00:00,67.87725847827875,Late Bull,10.0
2020-02-25 05:00:00+00:00,58.28758521641537,Expansion,10.0
2020-02-26 05:00:00+00:00,54.18229846135443,Expansion,10.0
2020-02-27 05:00:00+00:00,49.82194638145806,Expansion,10.0
2020-02-28 05:00:00+00:00,42.992868507916064,Expansion,10.0
2020-03-02 05:00:00+00:00,43.18431435497233,Expansion,10.0
2020-03-03 05:00:00+00:00,42.312449806596106,Expansion,10.0
2020-03-04 05:00:00+00:00,47.23672195443634,Expansion,10.0
2020-03-05 05:00:00+00:00,47.79761387165043,Expansion,10.0
2020-03-06 05:00:00+00:00,41.65882976201277,Expansion,10.0
2020-03-09 04:00:00+00:00,36.138702456740816,Recovery,10.0
2020-03-10 04:00:00+00:00,38.36032513888264,Recovery,10.0
2020-03-11 04:00:00+00:00,31.564407467077373,Recovery,10.0
2020-03-12 04:00:00+00:00,24.225867974108155,Recovery,10.0
2020-03-13 04:00:00+00:00,28.82363384466564,Recovery,10.0
2020-03-16 04:00:00+00:00,14.929906456088977,Capitulation,10.0
2020-03-17 04:00:00+00:00,18.626409884153286,Capitulation,10.0
2020-03-18 04:00:00+00:00,11.366447241116632,Capitulation,10.0
